token,tag,AF_chatgpt,AF_published,AF_student,RF_chatgpt,RF_published,RF_student
phone,nn,0,1,1,0,0.15882848112323503,0.7312079555425562
computer,nn,0,1,2,0,0.15882848112323503,1.4624159110851125
draw,vb,0,1,2,0,0.15882848112323503,1.4624159110851125
generate,vb,0,1,4,0,0.15882848112323503,2.924831822170225
realized,vbn,0,1,1,0,0.15882848112323503,0.7312079555425562
consuming,vbg,0,1,2,0,0.15882848112323503,1.4624159110851125
seriously,rb,0,1,1,0,0.15882848112323503,0.7312079555425562
answered,vbn,0,1,1,0,0.15882848112323503,0.7312079555425562
new,nnp,0,1,43,0,0.15882848112323503,31.44194208832992
york,nnp,0,1,40,0,0.15882848112323503,29.248318221702252
city,nnp,0,1,20,0,0.15882848112323503,14.624159110851126
roughly,rb,0,1,5,0,0.15882848112323503,3.6560397777127815
8.5,cd,0,1,1,0,0.15882848112323503,0.7312079555425562
class,nn,0,1,2,0,0.15882848112323503,1.4624159110851125
put,vb,0,1,3,0,0.15882848112323503,2.193623866627669
nearly,rb,0,1,3,0,0.15882848112323503,2.193623866627669
center,nnp,0,1,3,0,0.15882848112323503,2.193623866627669
ethnicity,nn,0,1,11,0,0.15882848112323503,8.043287510968119
advice,nn,0,1,1,0,0.15882848112323503,0.7312079555425562
comprises,vbz,0,1,1,0,0.15882848112323503,0.7312079555425562
moves,vbz,0,1,1,0,0.15882848112323503,0.7312079555425562
conclude,vb,0,1,1,0,0.15882848112323503,0.7312079555425562
norm,nn,0,1,1,0,0.15882848112323503,0.7312079555425562
contents,nns,0,1,1,0,0.15882848112323503,0.7312079555425562
categories,nns,0,1,4,0,0.15882848112323503,2.924831822170225
looking,vbg,0,1,10,0,0.15882848112323503,7.312079555425563
audience,nn,0,1,1,0,0.15882848112323503,0.7312079555425562
insurance,nn,0,1,32,0,0.15882848112323503,23.3986545773618
fail,vbp,0,1,1,0,0.15882848112323503,0.7312079555425562
matched,vbn,0,1,1,0,0.15882848112323503,0.7312079555425562
set,vb,0,1,1,0,0.15882848112323503,0.7312079555425562
maximize,vb,0,1,4,0,0.15882848112323503,2.924831822170225
boasts,vbz,0,1,1,0,0.15882848112323503,0.7312079555425562
hours,nns,0,1,2,0,0.15882848112323503,1.4624159110851125
naturally,rb,0,1,1,0,0.15882848112323503,0.7312079555425562
housing,nn,0,1,21,0,0.15882848112323503,15.355367066393683
contemporary,jj,0,1,1,0,0.15882848112323503,0.7312079555425562
generational,jj,0,1,1,0,0.15882848112323503,0.7312079555425562
wealth,nn,0,1,6,0,0.15882848112323503,4.387247733255338
washington,nnp,0,1,1,0,0.15882848112323503,0.7312079555425562
ongoing,jj,0,1,4,0,0.15882848112323503,2.924831822170225
enormous,jj,0,1,2,0,0.15882848112323503,1.4624159110851125
expensive,jj,0,1,7,0,0.15882848112323503,5.118455688797894
attempt,vb,0,1,1,0,0.15882848112323503,0.7312079555425562
contributing,vbg,0,1,1,0,0.15882848112323503,0.7312079555425562
that,rb,0,1,1,0,0.15882848112323503,0.7312079555425562
skills,nns,0,1,2,0,0.15882848112323503,1.4624159110851125
in,rp,0,1,4,0,0.15882848112323503,2.924831822170225
author,nn,0,1,2,0,0.15882848112323503,1.4624159110851125
client,nn,0,1,5,0,0.15882848112323503,3.6560397777127815
dig,vb,0,1,1,0,0.15882848112323503,0.7312079555425562
clues,nns,0,1,1,0,0.15882848112323503,0.7312079555425562
gives,vbz,0,1,1,0,0.15882848112323503,0.7312079555425562
around,rb,0,1,2,0,0.15882848112323503,1.4624159110851125
accumulate,vb,0,1,1,0,0.15882848112323503,0.7312079555425562
figure,nn,0,1,5,0,0.15882848112323503,3.6560397777127815
category,nn,0,1,9,0,0.15882848112323503,6.5808715998830065
path,nn,0,1,3,0,0.15882848112323503,2.193623866627669
presumably,rb,0,1,1,0,0.15882848112323503,0.7312079555425562
coronary,jj,0,1,3,0,0.15882848112323503,2.193623866627669
hospital,nn,0,1,4,0,0.15882848112323503,2.924831822170225
emergency,nn,0,1,2,0,0.15882848112323503,1.4624159110851125
room,nn,0,1,3,0,0.15882848112323503,2.193623866627669
since,rb,0,1,2,0,0.15882848112323503,1.4624159110851125
sponsored,vbn,0,1,2,0,0.15882848112323503,1.4624159110851125
shed,vb,0,1,3,0,0.15882848112323503,2.193623866627669
expenditure,nn,0,1,1,0,0.15882848112323503,0.7312079555425562
plan,vbp,0,1,1,0,0.15882848112323503,0.7312079555425562
plan,vb,0,1,1,0,0.15882848112323503,0.7312079555425562
thoroughly,rb,0,1,1,0,0.15882848112323503,0.7312079555425562
better,rb,0,1,10,0,0.15882848112323503,7.312079555425563
disease,nnp,0,1,2,0,0.15882848112323503,1.4624159110851125
prevention,nnp,0,1,1,0,0.15882848112323503,0.7312079555425562
costly,jj,0,1,5,0,0.15882848112323503,3.6560397777127815
dangerous,jj,0,1,1,0,0.15882848112323503,0.7312079555425562
happy,jj,0,1,1,0,0.15882848112323503,0.7312079555425562
rules,nns,0,1,1,0,0.15882848112323503,0.7312079555425562
indicator,nn,0,1,1,0,0.15882848112323503,0.7312079555425562
jacob,nnp,0,1,2,0,0.15882848112323503,1.4624159110851125
pay,vb,0,1,3,0,0.15882848112323503,2.193623866627669
truly,rb,0,1,2,0,0.15882848112323503,1.4624159110851125
noticeable,jj,0,1,1,0,0.15882848112323503,0.7312079555425562
ask,vb,0,1,1,0,0.15882848112323503,0.7312079555425562
albeit,in,0,1,1,0,0.15882848112323503,0.7312079555425562
effort,nn,0,1,3,0,0.15882848112323503,2.193623866627669
remain,vb,0,1,1,0,0.15882848112323503,0.7312079555425562
comments,nns,0,1,1,0,0.15882848112323503,0.7312079555425562
freely,rb,0,1,1,0,0.15882848112323503,0.7312079555425562
viewed,vbn,0,1,3,0,0.15882848112323503,2.193623866627669
unhealthy,jj,0,1,1,0,0.15882848112323503,0.7312079555425562
learn,vb,0,1,5,0,0.15882848112323503,3.6560397777127815
see,vbp,0,1,1,0,0.15882848112323503,0.7312079555425562
attracts,vbz,0,1,2,0,0.15882848112323503,1.4624159110851125
finding,vbg,0,1,8,0,0.15882848112323503,5.84966364434045
endless,jj,0,1,2,0,0.15882848112323503,1.4624159110851125
seem,vb,0,1,3,0,0.15882848112323503,2.193623866627669
enough,jj,0,1,3,0,0.15882848112323503,2.193623866627669
prospective,jj,0,1,2,0,0.15882848112323503,1.4624159110851125
hope,vbp,0,1,3,0,0.15882848112323503,2.193623866627669
substance,nn,0,1,1,0,0.15882848112323503,0.7312079555425562
arguably,rb,0,1,1,0,0.15882848112323503,0.7312079555425562
chance,nn,0,1,2,0,0.15882848112323503,1.4624159110851125
perhaps,rb,0,1,4,0,0.15882848112323503,2.924831822170225
adjusted,vbn,0,1,1,0,0.15882848112323503,0.7312079555425562
notable,jj,0,1,1,0,0.15882848112323503,0.7312079555425562
benefit,nn,0,1,1,0,0.15882848112323503,0.7312079555425562
searching,vbg,0,1,1,0,0.15882848112323503,0.7312079555425562
insight,nn,0,1,6,0,0.15882848112323503,4.387247733255338
dreams,nns,0,1,1,0,0.15882848112323503,0.7312079555425562
hundreds,nns,0,1,1,0,0.15882848112323503,0.7312079555425562
turn,vb,0,1,1,0,0.15882848112323503,0.7312079555425562
stay,vb,0,1,2,0,0.15882848112323503,1.4624159110851125
original,jj,0,1,1,0,0.15882848112323503,0.7312079555425562
indispensable,jj,0,1,1,0,0.15882848112323503,0.7312079555425562
wide,rb,0,1,1,0,0.15882848112323503,0.7312079555425562
help,vbp,0,1,1,0,0.15882848112323503,0.7312079555425562
run,nn,0,1,1,0,0.15882848112323503,0.7312079555425562
impacts,vbz,0,1,1,0,0.15882848112323503,0.7312079555425562
amplified,vbn,0,1,1,0,0.15882848112323503,0.7312079555425562
climate,nnp,0,1,1,0,0.15882848112323503,0.7312079555425562
scientists,nns,0,1,3,0,0.15882848112323503,2.193623866627669
public,nn,0,1,3,0,0.15882848112323503,2.193623866627669
record,nn,0,1,1,0,0.15882848112323503,0.7312079555425562
breaking,vbg,0,1,1,0,0.15882848112323503,0.7312079555425562
characterization,nn,0,1,1,0,0.15882848112323503,0.7312079555425562
rain,nn,0,1,1,0,0.15882848112323503,0.7312079555425562
index,nnp,0,1,2,0,0.15882848112323503,1.4624159110851125
had,vbn,0,1,2,0,0.15882848112323503,1.4624159110851125
changed,vbn,0,1,2,0,0.15882848112323503,1.4624159110851125
argue,vb,0,1,1,0,0.15882848112323503,0.7312079555425562
rings,nns,0,1,1,0,0.15882848112323503,0.7312079555425562
intriguing,jj,0,1,1,0,0.15882848112323503,0.7312079555425562
implement,vb,0,1,2,0,0.15882848112323503,1.4624159110851125
too,rb,0,1,2,0,0.15882848112323503,1.4624159110851125
question,vb,0,1,1,0,0.15882848112323503,0.7312079555425562
forest,nnp,0,1,1,0,0.15882848112323503,0.7312079555425562
season,nn,0,1,1,0,0.15882848112323503,0.7312079555425562
west,nnp,0,1,3,0,0.15882848112323503,2.193623866627669
burned,vbn,0,1,1,0,0.15882848112323503,0.7312079555425562
burning,vbg,0,1,3,0,0.15882848112323503,2.193623866627669
california,nnp,0,1,1,0,0.15882848112323503,0.7312079555425562
continual,jj,0,1,1,0,0.15882848112323503,0.7312079555425562
once,in,0,1,2,0,0.15882848112323503,1.4624159110851125
perfect,jj,0,1,2,0,0.15882848112323503,1.4624159110851125
cup,nn,0,1,4,0,0.15882848112323503,2.924831822170225
forth,rp,0,1,1,0,0.15882848112323503,0.7312079555425562
attempted,vbn,0,1,1,0,0.15882848112323503,0.7312079555425562
accounted,vbn,0,1,1,0,0.15882848112323503,0.7312079555425562
32,cd,0,1,2,0,0.15882848112323503,1.4624159110851125
knockout,nn,0,1,1,0,0.15882848112323503,0.7312079555425562
vary,vb,0,1,2,0,0.15882848112323503,1.4624159110851125
begin,vb,0,1,1,0,0.15882848112323503,0.7312079555425562
mentioned,vbd,0,1,2,0,0.15882848112323503,1.4624159110851125
conclusion,nn,0,1,2,0,0.15882848112323503,1.4624159110851125
intuitively,rb,0,1,1,0,0.15882848112323503,0.7312079555425562
hypothesize,vbp,0,1,1,0,0.15882848112323503,0.7312079555425562
weights,nns,0,1,6,0,0.15882848112323503,4.387247733255338
clarify,vb,0,1,1,0,0.15882848112323503,0.7312079555425562
introduced,vbd,0,1,2,0,0.15882848112323503,1.4624159110851125
higher,rbr,0,1,2,0,0.15882848112323503,1.4624159110851125
fit,vbp,0,1,1,0,0.15882848112323503,0.7312079555425562
elaborate,vb,0,1,1,0,0.15882848112323503,0.7312079555425562
performed,vbd,0,1,1,0,0.15882848112323503,0.7312079555425562
coefficients,nns,0,1,1,0,0.15882848112323503,0.7312079555425562
listed,vbn,0,1,2,0,0.15882848112323503,1.4624159110851125
perfectly,rb,0,1,1,0,0.15882848112323503,0.7312079555425562
linear,nnp,0,1,1,0,0.15882848112323503,0.7312079555425562
lower,rbr,0,1,1,0,0.15882848112323503,0.7312079555425562
third,jj,0,1,1,0,0.15882848112323503,0.7312079555425562
speculate,vbp,0,1,1,0,0.15882848112323503,0.7312079555425562
considered,vbd,0,1,1,0,0.15882848112323503,0.7312079555425562
so,cc,0,1,2,0,0.15882848112323503,1.4624159110851125
suppose,vb,0,1,1,0,0.15882848112323503,0.7312079555425562
boundaries,nns,0,1,1,0,0.15882848112323503,0.7312079555425562
paid,vbn,0,1,1,0,0.15882848112323503,0.7312079555425562
reports,vbz,0,1,1,0,0.15882848112323503,0.7312079555425562
controversy,nn,0,1,2,0,0.15882848112323503,1.4624159110851125
unusual,jj,0,1,2,0,0.15882848112323503,1.4624159110851125
plenty,nn,0,1,1,0,0.15882848112323503,0.7312079555425562
express,vb,0,1,2,0,0.15882848112323503,1.4624159110851125
prominent,jj,0,1,1,0,0.15882848112323503,0.7312079555425562
of,rb,0,1,1,0,0.15882848112323503,0.7312079555425562
course,rb,0,1,1,0,0.15882848112323503,0.7312079555425562
comorbidities,nns,0,1,1,0,0.15882848112323503,0.7312079555425562
americans,nnps,0,1,2,0,0.15882848112323503,1.4624159110851125
there,rb,0,1,2,0,0.15882848112323503,1.4624159110851125
n't,rb,0,1,2,0,0.15882848112323503,1.4624159110851125
expectations,nns,0,1,2,0,0.15882848112323503,1.4624159110851125
seek,vb,0,1,2,0,0.15882848112323503,1.4624159110851125
answer,vb,0,1,2,0,0.15882848112323503,1.4624159110851125
homes,nns,0,1,2,0,0.15882848112323503,1.4624159110851125
land,nn,0,1,2,0,0.15882848112323503,1.4624159110851125
4.6,cd,0,1,1,0,0.15882848112323503,0.7312079555425562
claimed,vbd,0,1,2,0,0.15882848112323503,1.4624159110851125
3.1,cd,0,1,2,0,0.15882848112323503,1.4624159110851125
exact,jj,0,1,1,0,0.15882848112323503,0.7312079555425562
coordinates,nns,0,1,1,0,0.15882848112323503,0.7312079555425562
occurred,vbd,0,1,1,0,0.15882848112323503,0.7312079555425562
post,vbp,0,1,1,0,0.15882848112323503,0.7312079555425562
detailed,vbn,0,1,1,0,0.15882848112323503,0.7312079555425562
nothing,nn,0,1,1,0,0.15882848112323503,0.7312079555425562
covered,vbn,0,1,1,0,0.15882848112323503,0.7312079555425562
allocation,nn,0,1,1,0,0.15882848112323503,0.7312079555425562
exacerbated,vbn,0,1,1,0,0.15882848112323503,0.7312079555425562
pose,vbp,0,1,1,0,0.15882848112323503,0.7312079555425562
severely,rb,0,1,2,0,0.15882848112323503,1.4624159110851125
regrowth,nn,0,1,1,0,0.15882848112323503,0.7312079555425562
droughts,nns,0,1,2,0,0.15882848112323503,1.4624159110851125
true,jj,0,1,2,0,0.15882848112323503,1.4624159110851125
necessity,nn,0,1,1,0,0.15882848112323503,0.7312079555425562
us,nnp,0,1,1,0,0.15882848112323503,0.7312079555425562
undoubtedly,rb,0,1,2,0,0.15882848112323503,1.4624159110851125
viewer,jjr,0,1,1,0,0.15882848112323503,0.7312079555425562
receive,vb,0,1,2,0,0.15882848112323503,1.4624159110851125
pursue,vb,0,1,1,0,0.15882848112323503,0.7312079555425562
following,nn,0,1,1,0,0.15882848112323503,0.7312079555425562
seeks,vbz,0,1,1,0,0.15882848112323503,0.7312079555425562
gone,vbn,0,1,1,0,0.15882848112323503,0.7312079555425562
whenever,wrb,0,1,1,0,0.15882848112323503,0.7312079555425562
producers,nns,0,1,1,0,0.15882848112323503,0.7312079555425562
group,nnp,0,1,1,0,0.15882848112323503,0.7312079555425562
simplifying,vbg,0,1,1,0,0.15882848112323503,0.7312079555425562
whole,nn,0,1,1,0,0.15882848112323503,0.7312079555425562
nutrition,nn,0,1,1,0,0.15882848112323503,0.7312079555425562
diets,nns,0,1,2,0,0.15882848112323503,1.4624159110851125
kinds,nns,0,1,1,0,0.15882848112323503,0.7312079555425562
avoided,vbn,0,1,1,0,0.15882848112323503,0.7312079555425562
sky,nn,0,1,1,0,0.15882848112323503,0.7312079555425562
outside,rb,0,1,1,0,0.15882848112323503,0.7312079555425562
illegally,rb,0,1,1,0,0.15882848112323503,0.7312079555425562
deadly,jj,0,1,2,0,0.15882848112323503,1.4624159110851125
afford,vb,0,1,2,0,0.15882848112323503,1.4624159110851125
suffering,vbg,0,1,1,0,0.15882848112323503,0.7312079555425562
aid,vb,0,1,1,0,0.15882848112323503,0.7312079555425562
states,nns,0,1,2,0,0.15882848112323503,1.4624159110851125
filled,vbn,0,1,2,0,0.15882848112323503,1.4624159110851125
couple,nn,0,1,1,0,0.15882848112323503,0.7312079555425562
lived,vbn,0,1,1,0,0.15882848112323503,0.7312079555425562
constitutes,vbz,0,1,1,0,0.15882848112323503,0.7312079555425562
approach,vbp,0,1,1,0,0.15882848112323503,0.7312079555425562
yield,vbp,0,1,1,0,0.15882848112323503,0.7312079555425562
no,rb,0,1,1,0,0.15882848112323503,0.7312079555425562
anonymous,nnp,0,1,1,0,0.15882848112323503,0.7312079555425562
identity,nn,0,1,2,0,0.15882848112323503,1.4624159110851125
change,nnp,0,1,1,0,0.15882848112323503,0.7312079555425562
everyone,nn,0,1,3,0,0.15882848112323503,2.193623866627669
indicative,jj,0,1,1,0,0.15882848112323503,0.7312079555425562
correctly,rb,0,1,1,0,0.15882848112323503,0.7312079555425562
statistic,nn,0,1,1,0,0.15882848112323503,0.7312079555425562
rodents,nns,0,1,2,0,0.15882848112323503,1.4624159110851125
undergone,vbn,0,1,1,0,0.15882848112323503,0.7312079555425562
governments,nns,0,1,2,0,0.15882848112323503,1.4624159110851125
encompasses,vbz,0,1,1,0,0.15882848112323503,0.7312079555425562
constituents,nns,0,1,1,0,0.15882848112323503,0.7312079555425562
african,nnp,0,1,1,0,0.15882848112323503,0.7312079555425562
american,jj,0,1,3,0,0.15882848112323503,2.193623866627669
70,cd,0,1,1,0,0.15882848112323503,0.7312079555425562
he,prp,0,1,1,0,0.15882848112323503,0.7312079555425562
substantially,rb,0,1,1,0,0.15882848112323503,0.7312079555425562
carry,vbp,0,1,1,0,0.15882848112323503,0.7312079555425562
leakage,nn,0,1,1,0,0.15882848112323503,0.7312079555425562
playing,vbg,0,1,2,0,0.15882848112323503,1.4624159110851125
play,nn,0,1,1,0,0.15882848112323503,0.7312079555425562
tune,nn,0,1,1,0,0.15882848112323503,0.7312079555425562
participated,vbd,0,1,1,0,0.15882848112323503,0.7312079555425562
affected,vbd,0,1,1,0,0.15882848112323503,0.7312079555425562
appeal,nn,0,1,1,0,0.15882848112323503,0.7312079555425562
compensation,nn,0,1,2,0,0.15882848112323503,1.4624159110851125
dealing,vbg,0,1,1,0,0.15882848112323503,0.7312079555425562
early,rb,0,1,1,0,0.15882848112323503,0.7312079555425562
aim,vb,0,1,1,0,0.15882848112323503,0.7312079555425562
exponentially,rb,0,1,1,0,0.15882848112323503,0.7312079555425562
virtually,rb,0,1,1,0,0.15882848112323503,0.7312079555425562
conduits,nns,0,1,1,0,0.15882848112323503,0.7312079555425562
sought,vbn,0,1,1,0,0.15882848112323503,0.7312079555425562
advent,nn,0,1,2,0,0.15882848112323503,1.4624159110851125
note,vb,0,1,1,0,0.15882848112323503,0.7312079555425562
minute,nn,0,1,1,0,0.15882848112323503,0.7312079555425562
judged,vbn,0,1,1,0,0.15882848112323503,0.7312079555425562
odds,nns,0,1,1,0,0.15882848112323503,0.7312079555425562
controversies,nns,0,1,1,0,0.15882848112323503,0.7312079555425562
strongest,jjs,0,1,1,0,0.15882848112323503,0.7312079555425562
similarities,nns,0,1,1,0,0.15882848112323503,0.7312079555425562
preferred,jj,0,1,1,0,0.15882848112323503,0.7312079555425562
worth,nn,0,1,1,0,0.15882848112323503,0.7312079555425562
housed,vbn,0,1,0,0,0.15882848112323503,0
animals,nnps,0,1,0,0,0.15882848112323503,0
tschg,nnp,0,1,0,0,0.15882848112323503,0
bgbl,nnps,0,1,0,0,0.15882848112323503,0
nr.118/2004,vbd,0,1,0,0,0.15882848112323503,0
noninvasive,jj,0,1,0,0,0.15882848112323503,0
nonanimal,jj,0,1,0,0,0.15882848112323503,0
experiments,nnps,0,1,0,0,0.15882848112323503,0
law,nnp,0,1,0,0,0.15882848112323503,0
gazette,nnp,0,1,0,0,0.15882848112323503,0
no,nn,0,1,0,0,0.15882848112323503,0
501/1989,cd,0,1,0,0,0.15882848112323503,0
slow,vb,0,1,0,0,0.15882848112323503,0
come,vbn,0,1,0,0,0.15882848112323503,0
in,rb,0,1,0,0,0.15882848112323503,0
prohibit,vbp,0,1,0,0,0.15882848112323503,0
strict,jj,0,1,0,0,0.15882848112323503,0
community,nnp,0,1,0,0,0.15882848112323503,0
hutton,nnp,0,1,0,0,0.15882848112323503,0
virtue,nn,0,1,0,0,0.15882848112323503,0
payments,nns,0,1,0,0,0.15882848112323503,0
ecosystem,nnp,0,1,0,0,0.15882848112323503,0
services,nnps,0,1,0,0,0.15882848112323503,0
toolkit,nn,0,1,0,0,0.15882848112323503,0
blaikie,nnp,0,1,0,0,0.15882848112323503,0
assignment,nn,0,1,0,0,0.15882848112323503,0
pattanayak,nnp,0,1,0,0,0.15882848112323503,0
andam,nnp,0,1,0,0,0.15882848112323503,0
carranza,nnp,0,1,0,0,0.15882848112323503,0
selects,vbz,0,1,0,0,0.15882848112323503,0
pre,vbn,0,1,0,0,0.15882848112323503,0
intervention,jj,0,1,0,0,0.15882848112323503,0
baseline,nn,0,1,0,0,0.15882848112323503,0
somanathan,nnp,0,1,0,0,0.15882848112323503,0
rights,nns,0,1,0,0,0.15882848112323503,0
benjamin,nnp,0,1,0,0,0.15882848112323503,0
cfms,nns,0,1,0,0,0.15882848112323503,0
persha,nnp,0,1,0,0,0.15882848112323503,0
compromises,vbz,0,1,0,0,0.15882848112323503,0
malagasy,nnp,0,1,0,0,0.15882848112323503,0
legislated,vbd,0,1,0,0,0.15882848112323503,0
1990s,nns,0,1,0,0,0.15882848112323503,0
saout,nnp,0,1,0,0,0.15882848112323503,0
aubert,nnp,0,1,0,0,0.15882848112323503,0
publications,nns,0,1,0,0,0.15882848112323503,0
lassoie,nnp,0,1,0,0,0.15882848112323503,0
decker,nnp,0,1,0,0,0.15882848112323503,0
rives,nnp,0,1,0,0,0.15882848112323503,0
urech,nnp,0,1,0,0,0.15882848112323503,0
cirad,nnp,0,1,0,0,0.15882848112323503,0
sommerville,nnp,0,1,0,0,0.15882848112323503,0
toillier,nnp,0,1,0,0,0.15882848112323503,0
confound,jj,0,1,0,0,0.15882848112323503,0
madagascar,jj,0,1,0,0,0.15882848112323503,0
subsample,nn,0,1,0,0,0.15882848112323503,0
differentiate,vbp,0,1,0,0,0.15882848112323503,0
prohibits,vbz,0,1,0,0,0.15882848112323503,0
stroke,nnp,0,1,0,0,0.15882848112323503,0
fifth,jj,0,1,0,0,0.15882848112323503,0
emergent,jj,0,1,0,0,0.15882848112323503,0
thrombus,nn,0,1,0,0,0.15882848112323503,0
impedes,nns,0,1,0,0,0.15882848112323503,0
artery,nn,0,1,0,0,0.15882848112323503,0
survivors,nns,0,1,0,0,0.15882848112323503,0
malhotra,nnp,0,1,0,0,0.15882848112323503,0
intravenous,nnp,0,1,0,0,0.15882848112323503,0
plasminogen,nn,0,1,0,0,0.15882848112323503,0
activator,nn,0,1,0,0,0.15882848112323503,0
ineffective,jj,0,1,0,0,0.15882848112323503,0
broderick,nnp,0,1,0,0,0.15882848112323503,0
ciccone,nnp,0,1,0,0,0.15882848112323503,0
kidwell,nnp,0,1,0,0,0.15882848112323503,0
endovascular,jj,0,1,0,0,0.15882848112323503,0
thrombectomy,nn,0,1,0,0,0.15882848112323503,0
permanent,jj,0,1,0,0,0.15882848112323503,0
intraluminal,jj,0,1,0,0,0.15882848112323503,0
discover,vb,0,1,0,0,0.15882848112323503,0
leukemia,vb,0,1,0,0,0.15882848112323503,0
neurological,jj,0,1,0,0,0.15882848112323503,0
amyotrophic,jj,0,1,0,0,0.15882848112323503,0
pro,jj,0,1,0,0,0.15882848112323503,0
survival,jj,0,1,0,0,0.15882848112323503,0
pi3k,nnp,0,1,0,0,0.15882848112323503,0
akt,nnp,0,1,0,0,0.15882848112323503,0
leukocytes,nns,0,1,0,0,0.15882848112323503,0
azari,nnp,0,1,0,0,0.15882848112323503,0
butzkueven,nnp,0,1,0,0,0.15882848112323503,0
slaets,nnps,0,1,0,0,0.15882848112323503,0
suzuki,nnp,0,1,0,0,0.15882848112323503,0
infarct,nn,0,1,0,0,0.15882848112323503,0
intravenously,rb,0,1,0,0,0.15882848112323503,0
mcao,nnp,0,1,0,0,0.15882848112323503,0
euthanization,nn,0,1,0,0,0.15882848112323503,0
72,cd,0,1,0,0,0.15882848112323503,0
neuroinflammatory,nn,0,1,0,0,0.15882848112323503,0
leonardo,nnp,0,1,0,0,0.15882848112323503,0
oligodendrocytes,nns,0,1,0,0,0.15882848112323503,0
gao,nnp,0,1,0,0,0.15882848112323503,0
metcalfe,nnp,0,1,0,0,0.15882848112323503,0
histological,jj,0,1,0,0,0.15882848112323503,0
190,cd,0,1,0,0,0.15882848112323503,0
kda,nn,0,1,0,0,0.15882848112323503,0
member,nn,0,1,0,0,0.15882848112323503,0
gadina,nnp,0,1,0,0,0.15882848112323503,0
confer,vb,0,1,0,0,0.15882848112323503,0
lifr,nns,0,1,0,0,0.15882848112323503,0
transduces,vbz,0,1,0,0,0.15882848112323503,0
ciliary,jj,0,1,0,0,0.15882848112323503,0
neurotrophic,jj,0,1,0,0,0.15882848112323503,0
gardiner,nnp,0,1,0,0,0.15882848112323503,0
transducing,vbg,0,1,0,0,0.15882848112323503,0
stroke,jj,0,1,0,0,0.15882848112323503,0
favorable,jj,0,1,0,0,0.15882848112323503,0
konoeda,nnp,0,1,0,0,0.15882848112323503,0
utilized,vbd,0,1,0,0,0.15882848112323503,0
mo,nn,0,1,0,0,0.15882848112323503,0
coincides,vbz,0,1,0,0,0.15882848112323503,0
hormesis,nn,0,1,0,0,0.15882848112323503,0
elegant,jj,0,1,0,0,0.15882848112323503,0
propenal,nn,0,1,0,0,0.15882848112323503,0
aldehyde,nn,0,1,0,0,0.15882848112323503,0
diesel,nn,0,1,0,0,0.15882848112323503,0
exhaust,nn,0,1,0,0,0.15882848112323503,0
endogenously,rb,0,1,0,0,0.15882848112323503,0
peroxidation,nn,0,1,0,0,0.15882848112323503,0
electrophilic,jj,0,1,0,0,0.15882848112323503,0
adducts,vbz,0,1,0,0,0.15882848112323503,0
nucleophilic,jj,0,1,0,0,0.15882848112323503,0
cysteine,nn,0,1,0,0,0.15882848112323503,0
spontaneously,rb,0,1,0,0,0.15882848112323503,0
reacts,vbz,0,1,0,0,0.15882848112323503,0
transferases,vbz,0,1,0,0,0.15882848112323503,0
catalyze,vbp,0,1,0,0,0.15882848112323503,0
microsomal,jj,0,1,0,0,0.15882848112323503,0
mapeg,nnp,0,1,0,0,0.15882848112323503,0
eicosanoid,jj,0,1,0,0,0.15882848112323503,0
prostaglandin,vbz,0,1,0,0,0.15882848112323503,0
mgst1,nnp,0,1,0,0,0.15882848112323503,0
cysteine,nnp,0,1,0,0,0.15882848112323503,0
49,cd,0,1,0,0,0.15882848112323503,0
adducted,vbn,0,1,0,0,0.15882848112323503,0
adduction,nn,0,1,0,0,0.15882848112323503,0
"6,8",cd,0,1,0,0,0.15882848112323503,0
speculated,vbn,0,1,0,0,0.15882848112323503,0
alkylating,vbg,0,1,0,0,0.15882848112323503,0
detoxified,vbn,0,1,0,0,0.15882848112323503,0
"2,9",cd,0,1,0,0,0.15882848112323503,0
mgst,nn,0,1,0,0,0.15882848112323503,0
prompted,vbd,0,1,0,0,0.15882848112323503,0
faced,jj,0,1,0,0,0.15882848112323503,0
toxin,nn,0,1,0,0,0.15882848112323503,0
progresses,nns,0,1,0,0,0.15882848112323503,0
fluctuating,vbg,0,1,0,0,0.15882848112323503,0
continually,rb,0,1,0,0,0.15882848112323503,0
refined,vbn,0,1,0,0,0.15882848112323503,0
exploiting,vbg,0,1,0,0,0.15882848112323503,0
dayan,nnp,0,1,0,0,0.15882848112323503,0
hinton,nnp,0,1,0,0,0.15882848112323503,0
neal,nnp,0,1,0,0,0.15882848112323503,0
zemel,nnp,0,1,0,0,0.15882848112323503,0
kiebel,nnp,0,1,0,0,0.15882848112323503,0
tishby,nnp,0,1,0,0,0.15882848112323503,0
denham,nnp,0,1,0,0,0.15882848112323503,0
abstract,jj,0,1,0,0,0.15882848112323503,0
mcdermott,nnp,0,1,0,0,0.15882848112323503,0
schemitsch,nnp,0,1,0,0,0.15882848112323503,0
simoncelli,nnp,0,1,0,0,0.15882848112323503,0
paavilainen,nnp,0,1,0,0,0.15882848112323503,0
vision,nn,0,1,0,0,0.15882848112323503,0
browne,nnp,0,1,0,0,0.15882848112323503,0
scholl,nnp,0,1,0,0,0.15882848112323503,0
chun,nnp,0,1,0,0,0.15882848112323503,0
bestmann,nnp,0,1,0,0,0.15882848112323503,0
expectation,nn,0,1,0,0,0.15882848112323503,0
