doc_id	noun_phrase	root_text	pre_nom	post_nom	start_idx	end_idx	root_idx
published-S0009279717306439	glutathione (GSH	glutathione	,	-LRB-	208	210	208
published-S0009279717306439	GSH	GSH	-LRB-	-RRB-	210	210	210
published-S0009279717306439	a critical role	role	JJ	XX	213	215	215
published-S0009279717306439	The thiol group in GSH	group	NN	IN	220	224	222
published-S0009279717306439	GSH	GSH	IN	RB	224	224	224
published-S0009279717306439	these electrophiles	electrophiles	DT	.	228	229	229
published-S0009279717306439	The GSH	GSH	DT	VBZ	231	232	232
published-S0009279717306439	this detoxification reaction of GSH	reaction	NN	IN	235	239	237
published-S0009279717306439	GSH	GSH	IN	CC	239	239	239
published-S0009279717306439	the protection by GSH	protection	DT	IN	244	247	245
published-S0009279717306439	GSH	GSH	IN	XX	247	247	247
published-S0009279717306439	GSH transferases	transferases	NNP	VBP	252	253	253
published-S0009279717306439	the cytosol, mitochondria and microsomes	cytosol	DT	NNP	257	262	258
published-S0009279717306439	mitochondria and microsomes	mitochondria	,	CC	260	262	260
published-S0009279717306439	microsomes	microsomes	CC	.	262	262	262
published-S0009279717306439	Microsomal GSH	GSH	JJ	NNS	264	265	265
published-S0009279717306439	MGST	MGST	-LRB-	-RRB-	268	268	268
published-S0009279717306439	the MAPEG (membrane-associated proteins in eicosanoid and GSH metabolism)	proteins	VBN	IN	272	284	278
published-S0009279717306439	eicosanoid and GSH metabolism	metabolism	NNP	-RRB-	280	283	283
published-S0009279717306439	They	They	.	VBP	287	287	287
published-S0009279717306439	drug detoxification	detoxification	NN	CC	291	292	292
published-S0009279717306439	an important role in leukotriene	role	JJ	IN	295	299	297
published-S0009279717306439	leukotriene	leukotriene	IN	CC	299	299	299
published-S0009279717306439	E synthesis	synthesis	NN	XX	302	303	303
published-S0009279717306439	Addition of acrolein to microsomes	Addition	.	IN	308	312	308
published-S0009279717306439	acrolein	acrolein	IN	IN	310	310	310
published-S0009279717306439	microsomes	microsomes	IN	MD	312	312	312
published-S0009279717306439	GSH transferase activity	activity	NN	NN	315	317	317
published-S0009279717306439	This	This	.	VBZ	324	324	324
published-S0009279717306439	an acute adaptive response	response	JJ	IN	326	329	329
published-S0009279717306439	acrolein	acrolein	IN	RB	332	332	332
published-S0009279717306439	its conjugation with GSH and thus its detoxification	conjugation	PRP$	IN	335	342	336
published-S0009279717306439	GSH and thus its detoxification	GSH	IN	CC	338	342	338
published-S0009279717306439	thus its detoxification	detoxification	PRP$	XX	340	342	342
published-S0009279717306439	It	It	.	VBZ	347	347	347
published-S0009279717306439	MGST1	MGST1	IN	DT	352	352	352
published-S0009279717306439	the thiol group of cysteine 49	group	NN	IN	353	358	355
published-S0009279717306439	cysteine 49	cysteine	IN	CD	357	358	357
published-S0009279717306439	electrophiles	electrophiles	IN	CC	362	362	362
published-S0009279717306439	this adduction	adduction	DT	VBZ	365	366	366
published-S0009279717306439	the activity of the enzyme	activity	DT	IN	368	372	369
published-S0009279717306439	the enzyme	enzyme	DT	XX	371	372	372
published-S0009279717306439	It	It	.	VBZ	377	377	377
published-S0009279717306439	this way	way	DT	NNP	383	384	384
published-S0009279717306439	MGST	MGST	NN	VBZ	385	385	385
published-S0009279717306439	it	it	WRB	VBZ	389	389	389
published-S0009279717306439	electrophiles	electrophiles	VBG	VBP	396	396	396
published-S0009279717306439	GSH-conjugation	conjugation	HYPH	XX	402	404	404
published-S0009279717306439	Preliminary results	results	JJ	VBD	409	410	410
published-S0009279717306439	acrolein	acrolein	IN	RB	413	413	413
published-S0009279717306439	MGST activity	activity	NN	.	417	418	418
published-S0009279717306439	This	This	.	VBD	420	420	420
published-S0009279717306439	relatively high concentrations of acrolein	concentrations	JJ	IN	424	428	426
published-S0009279717306439	acrolein	acrolein	IN	.	428	428	428
published-S0009279717306439	This	This	.	VBD	430	430	430
published-S0009279717306439	us	us	VBD	TO	432	432	432
published-S0009279717306439	the effect of acrolein on MGST activity	effect	DT	IN	437	443	438
published-S0009279717306439	acrolein	acrolein	IN	IN	440	440	440
published-S0009279717306439	MGST activity	activity	NNP	CC	442	443	443
published-S0009279717306439	this two faced effect of acrolein	effect	JJ	IN	449	454	452
published-S0009279717306439	acrolein	acrolein	IN	VBZ	454	454	454
published-S0009279717306439	the cellular response to this toxin	response	JJ	IN	457	462	459
published-S0009279717306439	this toxin	toxin	DT	DT	461	462	462
published-S0009279717306439	that –	that	,	:	464	465	464
published-S0009279717306439	the level of exposure - progresses from protection into adaptation and finally toxicity	level	DT	IN	468	480	469
published-S0009279717306439	exposure - progresses from protection into adaptation and finally toxicity	progresses	HYPH	IN	471	480	473
published-S0009279717306439	protection	protection	IN	IN	475	475	475
published-S0009279717306439	adaptation and finally toxicity	adaptation	IN	CC	477	480	477
published-S0009279717306439	finally toxicity	toxicity	RB	.	479	480	480
published-S0010945218302843	Detection of new events within a constantly fluctuating sensory input	Detection		IN	0	9	0
published-S0010945218302843	new events within a constantly fluctuating sensory input	events	JJ	IN	2	9	3
published-S0010945218302843	a constantly fluctuating sensory input	input	JJ	VBZ	5	9	9
published-S0010945218302843	a fundamental challenge to organisms in dynamic environments	challenge	JJ	IN	11	18	13
published-S0010945218302843	organisms in dynamic environments	organisms	IN	IN	15	18	15
published-S0010945218302843	dynamic environments	environments	JJ	.	17	18	18
published-S0010945218302843	this process	process	DT	VBZ	23	24	24
published-S0010945218302843	a continually-refined internal model of the real-world causes of sensations, made possible by exploiting statistical structure in the sensory input (Dayan, Hinton, Neal, & Zemel, 1995; Friston & Kiebel, 2009; Rubin, Ulanovsky, Nelken, & Tishby, 2016; Winkler, Denham, & Nelken, 2009)	model	JJ	IN	26	88	31
published-S0010945218302843	the real-world causes of sensations	causes	NN	IN	33	39	37
published-S0010945218302843	sensations	sensations	IN	VBN	39	39	39
published-S0010945218302843	statistical structure in the sensory input (Dayan, Hinton, Neal, & Zemel, 1995;	structure	JJ	IN	45	62	46
published-S0010945218302843	the sensory input (Dayan, Hinton, Neal, & Zemel, 1995;	input	JJ	-LRB-	48	62	50
published-S0010945218302843	Dayan, Hinton, Neal, & Zemel, 1995	Dayan	-LRB-	NNP	52	61	52
published-S0010945218302843	Hinton, Neal, & Zemel, 1995	Hinton	,	NNP	54	61	54
published-S0010945218302843	Neal, & Zemel, 1995	Neal	,	CC	56	61	56
published-S0010945218302843	Zemel, 1995	Zemel	CC	CD	59	61	59
published-S0010945218302843	Friston & Kiebel, 2009; Rubin, Ulanovsky, Nelken, & Tishby, 2016; Winkler, Denham, & Nelken, 2009)	Friston	:	CC	63	88	63
published-S0010945218302843	Kiebel	Kiebel	CC	CD	65	65	65
published-S0010945218302843	Rubin, Ulanovsky, Nelken, & Tishby, 2016	Rubin	:	NNP	69	78	69
published-S0010945218302843	Ulanovsky, Nelken, & Tishby, 2016	Ulanovsky	,	NNP	71	78	71
published-S0010945218302843	Nelken, & Tishby, 2016	Nelken	,	CC	73	78	73
published-S0010945218302843	Tishby, 2016	Tishby	CC	CD	76	78	76
published-S0010945218302843	Winkler, Denham, & Nelken, 2009)	Winkler	:	NNP	80	88	80
published-S0010945218302843	Denham, & Nelken, 2009	Denham	,	CC	82	87	82
published-S0010945218302843	Nelken, 2009	Nelken	CC	CD	85	87	85
published-S0010945218302843	Evidence from multiple domains, including speech (Saffran, Aslin, & Newport, 1996), abstract sound sequences (McDermott, Schemitsch, & Simoncelli, 2013; Paavilainen et al., 2013; Saffran, Johnson, Aslin, & Newport, 1999), vision (Turk-Browne, Scholl, Chun, & Johnson, 2009) and motor control (Bestmann et al., 2008)	Evidence	.	IN	90	165	90
published-S0010945218302843	multiple domains, including speech (Saffran, Aslin, & Newport, 1996)	domains	JJ	VBG	92	106	93
published-S0010945218302843	speech (Saffran, Aslin, & Newport, 1996)	speech	VBG	-LRB-	96	106	96
published-S0010945218302843	Saffran, Aslin, & Newport, 1996)	Saffran	-LRB-	NNP	98	106	98
published-S0010945218302843	Aslin, & Newport, 1996	Aslin	,	CC	100	105	100
published-S0010945218302843	Newport, 1996	Newport	CC	CD	103	105	103
published-S0010945218302843	abstract sound sequences (McDermott, Schemitsch, & Simoncelli, 2013; Paavilainen et al., 2013; Saffran, Johnson, Aslin, & Newport, 1999), vision (Turk-Browne, Scholl, Chun, & Johnson, 2009) and motor control (Bestmann et al., 2008)	sequences	JJ	-LRB-	108	165	110
published-S0010945218302843	McDermott, Schemitsch, & Simoncelli, 2013	McDermott	-LRB-	NNP	112	119	112
published-S0010945218302843	Schemitsch, & Simoncelli, 2013	Schemitsch	,	CC	114	119	114
published-S0010945218302843	Simoncelli, 2013	Simoncelli	CC	CD	117	119	117
published-S0010945218302843	Paavilainen et al	al	NNP	NNP	121	123	123
published-S0010945218302843	., 2013	.	NNP	CD	124	126	124
published-S0010945218302843	Saffran, Johnson, Aslin, & Newport, 1999), vision (Turk-Browne, Scholl, Chun, & Johnson, 2009) and motor control (Bestmann et al., 2008)	Saffran	:	NNP	128	165	128
published-S0010945218302843	Johnson, Aslin, & Newport, 1999	Johnson	,	NNP	130	137	130
published-S0010945218302843	Aslin, & Newport, 1999	Aslin	,	CC	132	137	132
published-S0010945218302843	Newport, 1999	Newport	CC	CD	135	137	135
published-S0010945218302843	vision (Turk-Browne, Scholl, Chun, & Johnson, 2009) and motor control (Bestmann et al., 2008)	vision	,	-LRB-	140	165	140
published-S0010945218302843	Turk-Browne, Scholl, Chun, & Johnson, 2009) and motor control (Bestmann et al., 2008)	Browne	HYPH	NNP	142	165	144
published-S0010945218302843	Scholl, Chun, & Johnson, 2009)	Scholl	,	NNP	146	154	146
published-S0010945218302843	Chun, & Johnson, 2009)	Chun	,	CC	148	154	148
published-S0010945218302843	Johnson, 2009)	Johnson	CC	CD	151	154	151
published-S0010945218302843	motor control (Bestmann et al., 2008)	control	NN	-LRB-	156	165	157
published-S0010945218302843	Bestmann et al	al	NNP	NNP	159	161	161
published-S0010945218302843	., 2008	.	NNP	CD	162	164	162
published-S0010945218302843	sensitivity to environmental statistics, which in turn influences top-down, expectation-driven perceptual processing	sensitivity	VBZ	IN	167	184	167
published-S0010945218302843	environmental statistics, which in turn influences top-down, expectation-driven perceptual processing	statistics	JJ	WDT	169	184	170
published-S0010945218302843	which	which	,	IN	172	172	172
published-S0010945218302843	turn	turn	IN	NNS	174	174	174
published-S0010945218302843	top-down, expectation-driven perceptual processing	processing	JJ	.	176	184	184
published-S0010945218302843	the organism	organism	DT	VBZ	187	188	188
published-S0010945218302843	sensory input that is inconsistent with the established internal model,	input	JJ	WDT	190	200	191
published-S0010945218302843	that	that	NN	VBZ	192	192	192
published-S0010945218302843	the established internal model,	model	JJ	DT	196	200	199
published-S0010945218302843	a ‘surprise’ response	response	''	VBZ	201	205	205
published-S0010945218302843	a rapid reaction to the associated environmental change	reaction	JJ	IN	215	222	217
published-S0010945218302843	the associated environmental change	change	JJ	.	219	222	222
published-S0010945218302843	what aspects of stimuli	aspects	WP	IN	225	228	226
published-S0010945218302843	stimuli	stimuli	IN	VBP	228	228	228
published-S0010945218302843	they	they	WRB	VBP	236	236	236
published-S0010945218302843	this network	network	DT	.	245	246	246
published-S0010945218302843	The auditory system	system	JJ	VBZ	248	250	250
published-S0010945218302843	a fertile ground for probing sensory error responses	ground	JJ	IN	253	260	255
published-S0010945218302843	sensory error responses	responses	NN	IN	258	260	260
published-S0010945218302843	multiple levels of the processing hierarchy (Aghamolaei, Zarnowiec, Grimm, & Escera, 2016; Ayala, Pérez-González, & Malmierca, 2016; Nelken, 2014; Parras et al., 2017)	levels	JJ	IN	263	302	264
published-S0010945218302843	the processing hierarchy (Aghamolaei, Zarnowiec, Grimm, & Escera, 2016; Ayala, Pérez-González, & Malmierca, 2016; Nelken, 2014; Parras et al., 2017)	hierarchy	NN	-LRB-	266	302	268
published-S0010945218302843	Parras et al., 2017)	Parras	:	NN	296	302	296
published-S0010945218302843	et al	al	NN	NNP	297	298	298
published-S0010945218302843	A common approach	approach	JJ	VBZ	304	306	306
published-S0010945218302843	a stream of standard sounds	stream	DT	IN	309	313	310
published-S0010945218302843	standard sounds	sounds	JJ	TO	312	313	313
published-S0010945218302843	a regularity that is occasionally interrupted by ‘deviant’ sounds (Garrido, Kilner, Stephan, & Friston, 2009, 2008; Heilbron & Chait, 2017; Khouri & Nelken, 2015; Näätänen & Alho, 1995)	regularity	DT	WDT	316	358	317
published-S0010945218302843	that	that	NN	VBZ	318	318	318
published-S0010945218302843	Garrido, Kilner, Stephan, & Friston, 2009, 2008; Heilbron & Chait, 2017; Khouri & Nelken, 2015	Garrido	-LRB-	NNP	328	351	328
published-S0010945218302843	Kilner, Stephan, & Friston, 2009, 2008	Kilner	,	NNP	330	339	330
published-S0010945218302843	Stephan, & Friston, 2009, 2008	Stephan	,	CC	332	339	332
published-S0010945218302843	Friston, 2009, 2008	Friston	CC	CD	335	339	335
published-S0010945218302843	Heilbron & Chait, 2017; Khouri & Nelken, 2015	Heilbron	:	CC	341	351	341
published-S0010945218302843	Chait	Chait	CC	CD	343	343	343
published-S0010945218302843	Khouri & Nelken, 2015	Khouri	:	CC	347	351	347
published-S0010945218302843	Nelken	Nelken	CC	CD	349	349	349
published-S0010945218302843	Näätänen & Alho, 1995)	Näätänen	:	CC	353	358	353
published-S0010945218302843	Alho	Alho	CC	CD	355	355	355
published-S0010945218302843	Deviants	Deviants	.	RB	360	360	360
published-S0010945218302843	an increased response relative to that measured for the standards (Garrido et al., 2009; Herrmann, Henry, Fromboluti, McAuley, & Obleser, 2015; Ulanovsky, Las, & Nelken, 2003	response	VBN	JJ	363	401	365
published-S0010945218302843	that measured for the standards (Garrido et al., 2009; Herrmann, Henry, Fromboluti, McAuley, & Obleser, 2015; Ulanovsky, Las, & Nelken, 2003	that	IN	VBN	368	401	368
published-S0010945218302843	the standards (Garrido et al., 2009; Herrmann, Henry, Fromboluti, McAuley, & Obleser, 2015; Ulanovsky, Las, & Nelken, 2003	standards	DT	-LRB-	371	401	372
published-S0010945218302843	Garrido et al	Garrido	-LRB-	NNP	374	376	374
published-S0010945218302843	al	al	NNP	NNP	376	376	376
published-S0010945218302843	., 2009	.	NNP	CD	377	379	377
published-S0010945218302843	Herrmann, Henry, Fromboluti, McAuley, & Obleser, 2015; Ulanovsky, Las, & Nelken, 2003	Herrmann	:	NNP	381	401	381
published-S0010945218302843	Henry, Fromboluti, McAuley, & Obleser, 2015	Henry	,	NNP	383	392	383
published-S0010945218302843	Fromboluti, McAuley, & Obleser, 2015	Fromboluti	,	NNP	385	392	385
published-S0010945218302843	McAuley, & Obleser, 2015	McAuley	,	CC	387	392	387
published-S0010945218302843	Obleser, 2015	Obleser	CC	CD	390	392	390
published-S0010945218302843	Ulanovsky, Las, & Nelken, 2003	Ulanovsky	:	NNP	394	401	394
published-S0010945218302843	Las, & Nelken, 2003	Las	,	CC	396	401	396
published-S0010945218302843	Nelken, 2003	Nelken	CC	CD	399	401	399
published-S0010945218302843	the investigated sequences	sequences	VBN	VBP	407	409	409
published-S0010945218302843	often a repeated tone	tone	VBN	:	415	418	418
published-S0010945218302843	neural adaptation is likely a major contributor to the observed deviant responses (Briley & Krumbholz, 2013; Grill-Spector, Henson, & Martin, 2006; Nelken, 2014)	adaptation	JJ	VBZ	420	453	421
published-S0010945218302843	a major contributor to the observed deviant responses (Briley & Krumbholz, 2013	contributor	JJ	IN	424	437	426
published-S0010945218302843	the observed deviant responses (Briley & Krumbholz, 2013	responses	JJ	-LRB-	428	437	431
published-S0010945218302843	Briley & Krumbholz, 2013	Briley	-LRB-	CC	433	437	433
published-S0010945218302843	Krumbholz	Krumbholz	CC	CD	435	435	435
published-S0010945218302843	Grill-Spector, Henson, & Martin, 2006; Nelken, 2014)	Spector	HYPH	NNP	439	453	441
published-S0010945218302843	Henson, & Martin, 2006	Henson	,	CC	443	448	443
published-S0010945218302843	Martin, 2006	Martin	CC	CD	446	448	446
published-S0010945218302843	Nelken, 2014)	Nelken	:	CD	450	453	450
published-S0010945218302843	evidence	evidence	VBG	VBZ	458	458	458
published-S0010945218302843	at least part of the deviant response	part	JJS	IN	461	467	463
published-S0010945218302843	the deviant response	response	JJ	VBZ	465	467	467
published-S0010945218302843	neural processes associated with computing ‘surprise’ or detecting a mismatch between expected and actual sensory input (Daikhin & Ahissar, 2012; Khouri & Nelken, 2015;	processes	JJ	VBN	470	500	471
published-S0010945218302843	computing ‘surprise’	surprise	``	''	474	477	476
published-S0010945218302843	a mismatch between expected and actual sensory input (Daikhin & Ahissar, 2012; Khouri & Nelken, 2015;	mismatch	DT	IN	480	500	481
published-S0010945218302843	expected and actual sensory input (Daikhin & Ahissar, 2012; Khouri & Nelken, 2015;	input	JJ	-LRB-	483	500	487
published-S0010945218302843	Daikhin & Ahissar, 2012	Daikhin	-LRB-	CC	489	493	489
published-S0010945218302843	Ahissar	Ahissar	CC	CD	491	491	491
published-S0010945218302843	Khouri & Nelken, 2015;	Khouri	:	CC	495	500	495
published-S0010945218302843	Nelken	Nelken	CC	CD	497	497	497
published-S0010945218302843	Parras et al., 2017; Taaseh, Yaron, & Nelken, 2011).	Parras	:	NN	501	517	501
published-S0010945218302843	., 2017; Taaseh, Yaron, & Nelken, 2011	.	NNP	CD	504	515	504
published-S0010945218302843	Taaseh, Yaron, & Nelken, 2011	Taaseh	:	NNP	508	515	508
published-S0010945218302843	Yaron, & Nelken	Yaron	,	CC	510	513	510
published-S0010945218302843	Nelken	Nelken	CC	CD	513	513	513
published-S0010945218302843	The underlying network, consistently implicated in these processes,	network	VBG	RB	518	527	520
published-S0010945218302843	these processes	processes	DT	VBZ	525	526	526
published-S0010945218302843	bilateral auditory cortex (Heschl's Gyrus and superior temporal gyrus)	cortex	JJ	-LRB-	531	542	533
published-S0010945218302843	Heschl's Gyrus and superior temporal gyrus)	Gyrus	POS	CC	535	542	537
published-S0010945218302843	superior temporal gyrus	gyrus	JJ	-RRB-	539	541	541
published-S0010945218302843	right inferior frontal gyrus (Barascud, Pearce, Griffiths, Friston, & Chait, 2016; Chennu et al., 2016; Garrido et	gyrus	JJ	-LRB-	544	570	547
published-S0010945218302843	Barascud, Pearce, Griffiths, Friston, & Chait, 2016	Barascud	-LRB-	NNP	549	560	549
published-S0010945218302843	Pearce	Pearce	,	NNP	551	551	551
published-S0010945218302843	Griffiths, Friston, & Chait, 2016	Griffiths	,	NNP	553	560	553
published-S0010945218302843	Friston, & Chait, 2016	Friston	,	CC	555	560	555
published-S0010945218302843	Chait, 2016	Chait	CC	CD	558	560	558
published-S0010945218302843	Chennu et al	al	NNP	NNP	562	564	564
published-S0010945218302843	Garrido et	Garrido	:	NNP	569	570	569
published-S0010945218302843	al., 2009, 2008; Heilbron & Chait, 2017; Opitz, Rinne, Mecklinger, Cramon von, & Schröger, 2002).	al	NNP	NNP	571	598	571
published-S0010945218302843	., 2009, 2008; Heilbron & Chait, 2017; Opitz, Rinne, Mecklinger, Cramon von, & Schröger, 2002)	.	NNP	CD	572	597	572
published-S0010945218302843	Heilbron & Chait, 2017; Opitz, Rinne, Mecklinger, Cramon von, & Schröger, 2002	Heilbron	:	CC	578	596	578
published-S0010945218302843	Chait	Chait	CC	CD	580	580	580
published-S0010945218302843	Opitz, Rinne, Mecklinger, Cramon von, & Schröger, 2002	Opitz	:	NNP	584	596	584
published-S0010945218302843	Rinne, Mecklinger, Cramon von, & Schröger, 2002	Rinne	,	NNP	586	596	586
published-S0010945218302843	Mecklinger, Cramon von, & Schröger, 2002	Mecklinger	,	NNP	588	596	588
published-S0010945218302843	Cramon von, & Schröger, 2002	von	NNP	CC	590	596	591
published-S0010945218302843	Schröger, 2002	Schröger	CC	CD	594	596	594
published-S0010945218302843	What information	information	WDT	VBZ	599	600	600
published-S0010945218302843	surprise	surprise	VBG	.	605	605	605
published-S0010945218302843	Mounting evidence	evidence	VBG	VBZ	607	608	608
published-S0010945218302843	the deviant response	response	JJ	VBZ	611	613	613
published-S0010945218302843	the statistics of the sequence	statistics	DT	IN	617	621	618
published-S0010945218302843	the sequence	sequence	DT	IN	620	621	621
published-S0010945218302843	it	it	IN	VBZ	623	623	623
published-S0010945218302843	Garrido, Sahani, and Dolan (2013)	Garrido	.	NNP	626	634	626
published-S0010945218302843	Sahani, and Dolan (2013)	Sahani	,	CC	628	634	628
published-S0010945218302843	Dolan (2013)	Dolan	CC	-LRB-	631	634	631
published-S0010945218302843	MEG responses	responses	NNP	TO	637	638	638
published-S0010945218302843	tones	tones	VB	VBP	641	641	641
published-S0010945218302843	the statistical context (mean and variance of frequency) of randomly generated tone-pip sequences	context	JJ	-LRB-	645	661	647
published-S0010945218302843	variance of frequency	variance	CC	IN	651	653	651
published-S0010945218302843	frequency	frequency	IN	-RRB-	653	653	653
published-S0010945218302843	randomly generated tone-pip sequences	sequences	NN	JJ	656	661	661
published-S0010945218302843	larger responses	responses	JJR	VBD	664	665	665
published-S0010945218302843	the same probe tone	tone	NN	WRB	668	671	671
published-S0010945218302843	a context with low-variance	context	DT	IN	675	680	676
published-S0010945218302843	low-variance	variance	HYPH	IN	678	680	680
published-S0010945218302843	high-variance	variance	HYPH	.	683	685	685
published-S0010945218302843	Rubin et al. (2016	al	NNP	.	687	692	689
published-S0010945218302843	brain responses to two-tone sequences	responses	NN	IN	695	701	696
published-S0010945218302843	two-tone sequences	sequences	NN	IN	698	701	701
published-S0010945218302843	different probabilities	probabilities	JJ	.	703	704	704
published-S0010945218302843	They	They	.	VBD	706	706	706
published-S0010945218302843	line with conclusions from Garrido et al	line	IN	IN	710	716	710
published-S0010945218302843	conclusions from Garrido et al	conclusions	IN	IN	712	716	712
published-S0010945218302843	Garrido et al	Garrido	IN	NNP	714	716	714
published-S0010945218302843	et al	al	NNP	.	715	716	716
published-S0010945218302843	trial-wise neural responses in auditory cortex	responses	JJ	IN	723	730	727
published-S0010945218302843	auditory cortex	cortex	JJ	VBP	729	730	730
published-S0010945218302843	the probability of occurrence of each tone frequency	probability	DT	IN	735	742	736
published-S0010945218302843	occurrence of each tone frequency	occurrence	IN	IN	738	742	738
published-S0010945218302843	each tone frequency	frequency	NN	VBN	740	742	742
published-S0010945218302843	the recent history of the sequence	history	JJ	IN	746	751	748
published-S0010945218302843	the sequence	sequence	DT	.	750	751	751
published-S0010945218302843	The models	models	DT	WDT	753	754	754
published-S0010945218302843	that	that	NNS	RBS	755	755	755
published-S0010945218302843	a relatively long stimulus history (∼10 tones)	history	NN	-LRB-	763	771	767
published-S0010945218302843	(∼10 tones	tones	JJ	-RRB-	768	770	770
published-S0010945218302843	a coarse representation	representation	JJ	VBG	775	777	777
published-S0010945218302843	a small set of summary statistics	set	JJ	IN	780	785	782
published-S0010945218302843	summary statistics	statistics	NN	.	784	785	785
published-S0010945218302843	Most previous work investigating the effect of context on deviant processing	work	JJ	VBG	787	797	789
published-S0010945218302843	the effect of context on deviant processing	effect	DT	IN	791	797	792
published-S0010945218302843	context on deviant processing	context	IN	IN	794	797	794
published-S0010945218302843	deviant processing	processing	JJ	VBZ	796	797	797
published-S0010945218302843	simple, random frequency patterns (Garrido et al	patterns	NN	-LRB-	801	809	805
published-S0010945218302843	(Garrido et al	Garrido	-LRB-	NNP	806	809	807
published-S0010945218302843	these signals	signals	DT	DT	829	830	830
published-S0010945218302843	a coarse representation, possibly underpinned by adaptation processes (Herrmann et al., 2015; Khouri & Nelken, 2015; May & Tiitinen, 2010),	representation	JJ	RB	832	861	834
published-S0010945218302843	adaptation processes (Herrmann et al., 2015; Khouri & Nelken, 2015; May & Tiitinen, 2010)	processes	NN	-LRB-	839	860	840
published-S0010945218302843	Herrmann et al	al	NNP	NNP	842	844	844
published-S0010945218302843	., 2015	.	NNP	CD	845	847	845
published-S0010945218302843	Khouri & Nelken, 2015; May & Tiitinen, 2010)	Khouri	:	CC	849	860	849
published-S0010945218302843	Nelken	Nelken	CC	CD	851	851	851
published-S0010945218302843	May & Tiitinen, 2010	May	:	CC	855	859	855
published-S0010945218302843	Tiitinen	Tiitinen	CC	CD	857	857	857
published-S0010945218302843	relevant attributes	attributes	JJ	.	868	869	869
published-S0010945218302843	it	it	,	VBZ	873	873	873
published-S0010945218302843	the brain	brain	DT	RB	877	878	878
published-S0010945218302843	track of a detailed history of past sensory experience	track	VBZ	IN	881	889	881
published-S0010945218302843	a detailed history of past sensory experience	history	JJ	IN	883	889	885
published-S0010945218302843	past sensory experience	experience	JJ	.	887	889	889
published-S0010945218302843	these processes	processes	DT	DT	893	894	894
published-S0010945218302843	the stimulus	stimulus	DT	MD	896	897	897
published-S0010945218302843	some structural regularity	regularity	JJ	.	900	902	902
published-S0010945218302843	previous research (Koelsch, Gunter, Friederici, & Schröger, 2000; Koelsch, Busch, Jentschke, Rohrmeier, & 2016; Maess, Koelsch, Gunter, & Friederici, 2001; Pearce, Ruiz, Kapasi, Wiggins, & Bhattacharya, 2010; Vaz Pato, Jones, Perez, & Sprague, 2002), investigated complex sequence structure, the experiments mostly involved fixed patterns and exposure over very long durations, likely reflecting long-term structure learning	research	JJ	-LRB-	905	991	906
published-S0010945218302843	Koelsch, Gunter, Friederici, & Schröger, 2000; Koelsch, Busch, Jentschke, Rohrmeier, & 2016; Maess, Koelsch, Gunter, & Friederici, 2001; Pearce, Ruiz, Kapasi, Wiggins, & Bhattacharya, 2010	Koelsch	-LRB-	NNP	908	952	908
published-S0010945218302843	Gunter, Friederici, & Schröger, 2000	Gunter	,	NNP	910	917	910
published-S0010945218302843	Friederici, & Schröger, 2000	Friederici	,	CC	912	917	912
published-S0010945218302843	Schröger, 2000	Schröger	CC	CD	915	917	915
published-S0010945218302843	Koelsch, Busch, Jentschke, Rohrmeier, & 2016	Koelsch	:	NNP	919	928	919
published-S0010945218302843	Busch, Jentschke, Rohrmeier, & 2016	Busch	,	NNP	921	928	921
published-S0010945218302843	Jentschke, Rohrmeier, & 2016	Jentschke	,	NNP	923	928	923
published-S0010945218302843	Rohrmeier, & 2016	Rohrmeier	,	CC	925	928	925
published-S0010945218302843	Maess, Koelsch, Gunter, & Friederici, 2001; Pearce, Ruiz, Kapasi, Wiggins, & Bhattacharya, 2010	Maess	:	NNP	930	952	930
published-S0010945218302843	Koelsch, Gunter, & Friederici, 2001	Koelsch	,	NNP	932	939	932
published-S0010945218302843	Gunter, & Friederici, 2001	Gunter	,	CC	934	939	934
published-S0010945218302843	Friederici, 2001	Friederici	CC	CD	937	939	937
published-S0010945218302843	Pearce, Ruiz, Kapasi, Wiggins, & Bhattacharya, 2010	Pearce	:	NNP	941	952	941
published-S0010945218302843	Ruiz, Kapasi, Wiggins, & Bhattacharya, 2010	Ruiz	,	NNP	943	952	943
published-S0010945218302843	Kapasi, Wiggins, & Bhattacharya, 2010	Kapasi	,	NNP	945	952	945
published-S0010945218302843	Wiggins, & Bhattacharya, 2010	Wiggins	,	CC	947	952	947
published-S0010945218302843	Bhattacharya, 2010	Bhattacharya	CC	CD	950	952	950
published-S0010945218302843	Vaz Pato, Jones, Perez, & Sprague, 2002), investigated complex sequence structure, the experiments mostly involved fixed patterns and exposure over very long durations,	Pato	NNP	NNP	954	984	955
published-S0010945218302843	Jones, Perez, & Sprague, 2002	Jones	,	NNP	957	964	957
published-S0010945218302843	Perez, & Sprague, 2002	Perez	,	CC	959	964	959
published-S0010945218302843	Sprague, 2002	Sprague	CC	CD	962	964	962
published-S0010945218302843	investigated complex sequence structure	structure	NN	DT	967	970	970
published-S0010945218302843	the experiments mostly involved fixed patterns and exposure over very long durations	experiments	DT	RB	972	983	973
published-S0010945218302843	mostly involved fixed patterns and exposure over very long durations	patterns	VBN	CC	974	983	977
published-S0010945218302843	exposure	exposure	CC	IN	979	979	979
published-S0010945218302843	very long durations	durations	JJ	RB	981	983	983
published-S0010945218302843	long-term structure learning	learning	NN	.	987	991	991
